ph_sol,humidite_sol,carbone_organique,conductivite_electrique,temperature,humidite,precipitation,heures_ensoleillement,vitesse_vent,surface_champ,irrigation_precedente,type_sol_Loamy,type_sol_Sandy,type_sol_Silt,type_culture_Maize,type_culture_Potato,type_culture_Rice,type_culture_Sugarcane,type_culture_Wheat,stade_croissance_Harvest,stade_croissance_Sowing,stade_croissance_Vegetative,saison_Rabi,saison_Zaid,type_irrigation_Drip,type_irrigation_Rainfed,type_irrigation_Sprinkler,source_eau_Rainwater,source_eau_Reservoir,source_eau_River,paillage_Yes,region_East,region_North,region_South,region_West,target
6.61,1.1217752394062563,0.5243712462972986,3.4,-0.7469634101281672,0.054473818012465626,1118.93,4.52,15.76,9.61,80.04,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5.3,-0.6195491626101407,1.652230371119291,0.91,-0.7157986847293477,0.8842172132122589,338.14,8.19,2.89,8.16,27.68,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5.28,0.2928050067790868,0.6317864010422504,1.62,-0.5992195267559854,-0.25364581889157684,1699.15,10.42,5.46,3.55,82.46,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6.78,-1.2811428798390199,1.7059379484917667,0.18,0.4892373640250091,0.15701524058342514,2210.0,6.93,3.29,5.22,58.08,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
8.15,-0.13689615638888836,-0.22753483691736237,1.97,0.8412833361227857,-0.3071456915372947,1730.27,9.39,9.81,0.46,118.17,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
5.13,1.7018109454956054,1.4105462729431495,1.4,0.03792597028654793,0.9074995651969695,792.21,9.6,17.86,0.55,11.46,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5.77,-1.212366348057177,-1.0062947088182617,0.95,0.38304644785125336,0.19020497639141692,1747.0,4.07,13.07,6.11,3.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
7.76,1.5240875182363292,-1.3285401730531161,3.45,1.0859841429579615,1.1323971779854503,1274.86,10.4,12.31,6.95,22.64,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5.05,1.096212280690881,0.7123477671009641,1.56,1.7312093836224114,-1.5515130997414022,2134.33,5.32,1.95,12.58,107.91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
7.78,1.6099060224950892,-0.44236514640726543,1.51,-0.1490623821063696,1.3979150644493838,1149.12,5.98,18.17,0.74,115.73,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6.58,-1.1399379650302803,-0.6303416672109309,1.67,1.5119020567418295,1.103665764897935,593.26,10.1,5.97,2.49,88.71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
6.19,-1.0224700833143892,0.6049326123560124,0.49,-0.03248322413300733,1.1006935497509507,253.14,8.81,18.05,6.79,100.04,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5.85,-1.704757624265239,-0.5766340898384551,1.44,0.9774847286065157,-1.2513193698959848,702.67,6.6,9.35,3.15,13.68,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
5.81,0.751112338033315,0.25583335943491997,1.24,0.25492479898943965,-0.8243111271125689,1408.85,4.62,10.81,12.32,41.79,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5.84,0.4711370759125381,-0.6840492445834068,1.68,1.330684949793138,1.6614514741486617,425.11,6.7,12.3,10.74,84.17,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
7.81,-1.1454157418978608,1.0077394426495814,3.01,-0.17676436023865347,1.5574239440042097,99.4,10.76,6.13,14.39,51.41,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7.26,0.9817876083458681,-0.6303416672109309,0.76,0.6785342145956165,-0.9521163784328951,1122.11,4.73,16.79,3.3,40.47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
7.08,-0.7254528487166954,0.14841820468996827,2.17,-0.11558915852985978,-0.2368032663919991,868.58,9.92,19.19,5.42,36.69,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
7.52,-1.2951416429450588,-1.6507856372879708,0.23,1.237190773596679,-1.1968287588679385,1050.98,6.28,6.03,5.19,5.65,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
5.67,-0.29696896929707134,1.0345932313358193,1.18,1.7127413982008883,-0.827283342259553,1135.33,8.58,0.5,6.85,25.29,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.9,-1.4473021114889595,0.4438098802385855,1.71,-0.8877817989672777,-1.0972595514439636,1915.18,8.42,10.75,1.97,78.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
6.36,-0.8502244329226938,-1.0600022861907372,0.35,-0.0878871803975755,-1.4568975842290677,2402.32,6.28,12.06,11.26,15.84,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7.46,-0.4746923965563472,-0.9794409201320237,1.95,-1.44874685614603,0.27144552374232206,655.71,4.38,1.74,0.9,18.74,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
5.85,1.1923776968106263,-0.8183181880145961,1.16,-1.2421362692427447,-0.9030748285076535,2356.0,5.04,13.62,10.15,83.71,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
6.99,0.9866567433392728,0.2826871481211579,3.48,1.486508576787235,1.7030624862064419,570.94,7.96,6.2,7.9,19.6,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7.8,-0.22697515376687724,0.17527199337620622,2.25,0.1521966300822195,0.049520126100825,1887.36,10.64,19.19,12.8,27.04,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
6.17,0.750503696159139,-0.7646106106421202,0.93,-0.3625984635427256,-0.4924137690326516,1703.37,10.48,15.74,4.72,8.96,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.03,0.209421070017029,0.6854939784147261,0.45,0.5942740311099195,1.4286279543015554,130.56,4.79,1.92,5.78,76.59,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
6.55,-0.5805960826629022,1.3836924842569116,0.24,0.20875483543563303,0.4146072199887341,1812.3,10.13,19.11,4.39,93.97,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5.98,0.7547641892783683,-1.5702242712292573,0.41,-0.7308039228843348,-1.2968933354830778,2252.81,5.64,4.93,3.88,69.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7.09,0.6080814976020484,-0.2812424142898382,2.41,-0.9454942534095362,-0.011410284412353668,2325.56,10.37,16.07,7.98,30.6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8.03,0.38470992977960256,0.33639472549363375,3.01,0.31379150252054344,-0.20807185330448363,1712.98,9.31,13.04,5.63,84.65,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6.45,0.3804494366603733,0.3095409368073958,0.63,-1.0782328986267309,0.9154254722555942,1966.47,10.73,10.96,9.6,62.25,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6.39,0.6062555719795215,-1.6507856372879708,1.47,-1.2479075146869705,0.6677408766735664,178.85,7.09,18.69,12.82,16.6,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7.03,-0.4290442559931771,-1.0062947088182617,1.3,-0.6280757539771147,-0.45179349535719904,403.13,9.12,12.31,6.5,22.19,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0
5.15,1.2520246004798352,-1.5165166938567816,2.29,1.2521960117516664,-0.1099887534540008,656.2,9.15,17.25,4.57,5.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.66,-1.200193510573665,0.25583335943491997,0.72,-1.6034162340512828,0.06140898668876243,1328.35,7.47,16.64,7.32,4.11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.92,1.303150517910586,0.5243712462972986,3.34,1.1552390882886718,-0.27296521734697504,965.61,10.82,13.61,11.1,20.16,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
7.08,-0.5757269476694973,-1.1674174409356888,2.58,0.4199824186942988,-1.3642635454813894,1642.84,5.71,10.06,9.91,83.18,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
4.85,-1.3292255878988923,-0.5766340898384551,3.35,-1.5907194940739857,1.4018780179786963,1114.22,10.9,2.41,2.0,36.93,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
5.5,0.31836796549446217,-0.5766340898384551,1.04,0.3541902206301241,0.594426236381286,1937.56,9.68,3.5,3.33,48.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.12,-0.4588677078277817,1.1420083860807708,2.1,-0.25525329828012494,-0.10899801507167253,1783.97,8.31,10.89,5.25,90.78,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7.4,1.0657801869821009,-1.0600022861907372,2.59,1.1817868173321102,0.23726504955200234,1868.2,4.53,6.98,9.11,15.34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
7.66,-0.26897144308499404,0.17527199337620622,2.52,1.4114823860122991,-0.9986810824023162,2072.12,5.82,4.55,10.56,65.19,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.79,0.5563469382971222,1.0077394426495814,0.17,-0.738883666506251,0.102029260364215,2085.56,9.89,19.36,10.9,105.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.97,-0.6938034712595641,1.1688621747670083,3.49,0.9855644722284319,0.8490460006396106,1948.88,9.1,17.24,14.73,100.58,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.68,-1.036468846420428,0.6049326123560124,3.26,-0.6580862302870892,0.11292738256982417,164.82,10.74,8.89,1.37,42.74,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1
7.17,-0.4168714185096651,-0.6840492445834068,0.51,-0.7065646920185862,-0.07085458735204046,1558.01,6.78,17.49,5.6,46.51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.83,0.3421049985873107,1.1420083860807708,1.95,-1.0632276604717432,-0.13426184382103962,49.47,10.26,1.66,4.22,59.36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5.22,0.5161765746015327,0.8466167105321537,1.17,0.6185132619756681,0.9030412424764928,1859.4,10.03,2.43,0.67,67.94,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
8.07,0.24289637309668738,0.739201555787202,3.09,-0.8242980990807933,0.8743098293889777,152.64,10.76,18.99,14.96,74.39,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
5.22,1.664683791170893,-1.4896629051705437,2.47,-0.12020615488524036,0.8629163379922042,2458.04,5.91,13.93,6.94,16.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5.67,0.6342530981915993,-1.5702242712292573,0.86,1.081367146602581,-0.8842507992434196,1535.2,7.46,15.4,6.61,71.51,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7.57,1.4687011076863496,0.6854939784147261,0.22,1.0121122012718706,0.40469983616545285,455.0,4.57,16.74,8.12,60.03,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6.9,-1.3541799047400922,1.571669005060577,1.09,1.2314195281524525,0.9629809146073433,1170.7,8.14,1.54,10.99,1.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7.65,-1.550162588224636,0.9808856539633434,0.23,-1.1728813239120348,0.21051511322914304,2066.69,9.13,14.5,13.77,36.09,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1
6.55,-0.6840652012727545,1.1688621747670083,0.58,0.3022490116320916,0.9634762837985075,449.99,5.67,7.46,10.14,66.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6.08,-1.2890552242033029,0.17527199337620622,2.26,1.4380301150557386,1.2250312167331288,1341.94,5.19,16.45,12.79,98.71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7.93,0.06091245271818229,-0.6571954558971689,2.63,-1.58494824862976,-1.1349076099724316,8.95,8.48,8.06,0.77,31.63,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4.92,0.03717541962533378,0.6317864010422504,1.69,1.0213461939826325,-0.6757003697633522,1971.07,6.75,15.47,3.27,5.49,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7.71,0.23194081936152655,0.7660553444734399,2.14,-0.8773935571676712,0.3472370099904226,486.52,6.99,18.08,7.42,81.43,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
5.58,0.8223234373118601,0.6317864010422504,0.63,0.588502785665694,-0.7331631959383825,967.95,7.3,7.12,12.72,0.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7.69,1.606862813124211,1.571669005060577,1.18,0.7535604053705531,1.5267110541520388,1325.61,7.58,9.65,7.71,118.48,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
5.27,1.2836739779369666,-0.44236514640726543,2.52,1.474966085898784,-1.0645651848271356,362.15,5.37,10.98,6.43,17.09,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6.77,-1.3523539791175654,-1.5970780599154952,1.34,0.03100047575347706,-0.49984430690011233,2316.68,8.04,13.91,6.51,53.82,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.82,-0.588508427027185,1.4374000616293874,1.29,1.2071802972867047,1.7099976548827387,1172.02,4.48,16.96,0.38,18.58,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6.41,-0.8757873916380692,-1.1674174409356888,0.76,-1.5734057577413083,-1.0819031065178777,579.46,4.79,4.6,3.49,55.52,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
7.34,-1.1496762350170902,0.7123477671009641,2.12,-0.27372128370164767,-0.18132191698162467,1837.86,8.98,18.94,0.39,75.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7.54,0.12664577512914718,1.3299849068844358,2.85,-0.207929085637473,-0.6499411718228212,2235.53,9.12,15.82,12.57,116.2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
7.3,0.1564692269637518,-0.6571954558971689,1.7,0.13372864466069678,1.0704760290899433,2281.68,5.86,3.22,11.73,28.03,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.95,-0.9749960171286922,1.1688621747670083,0.49,-0.06364794953182684,-0.683130907630813,1077.83,5.29,7.05,0.99,60.19,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
6.32,0.7066814812184958,-0.5766340898384551,2.95,1.62155572018212,-1.1780047296037046,898.65,4.38,5.4,0.78,30.46,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5.39,0.7797185061195682,1.0345932313358193,0.34,-1.4579808488567914,1.497979641064523,2323.14,6.93,3.6,9.03,16.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4.96,-1.6901502192850244,-1.4896629051705437,1.7,-0.8127556081923419,-0.6370615728525558,132.1,7.56,13.07,11.02,95.25,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
5.64,-0.39009117604593874,0.5512250349835366,0.99,1.6238642183598107,0.8341849249046891,1876.35,10.3,1.78,1.33,0.22,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
5.29,1.3250616253809075,0.6317864010422504,3.28,-0.18830685112710532,-0.7301909807913981,443.77,4.02,12.18,0.89,33.71,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6.7,0.04204455461873849,-0.012704527427459261,2.61,0.2468450553675234,-1.118560426664018,1163.75,6.84,16.64,2.09,6.51,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
5.43,-0.5574676914442294,0.6586401897284883,2.03,-1.4499011052348751,1.0447168311494126,2384.23,6.93,7.56,12.91,2.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4.93,-0.8830910941281762,1.4911076390018634,2.37,-0.7469634101281672,-1.5450733002562695,1452.87,10.21,10.05,5.93,67.29,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4.92,-0.9190009647045367,0.8197629218459158,1.91,-1.5930279922516761,-0.586533915353822,1308.6,5.37,3.31,4.34,89.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.63,-1.4168700177801794,1.6253765824330528,0.6,-1.2536787601311965,0.9674392373278199,154.5,4.46,14.55,3.25,64.62,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6.81,1.0718666057238568,-0.1738272595448865,2.51,0.4626896349815702,0.03812663470405188,693.35,6.67,18.22,10.08,85.93,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
6.02,-1.4625181583433495,0.12156441600373036,1.78,0.9140010287200309,0.6533751701298085,7.63,8.29,14.79,13.34,95.81,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7.84,-0.7491898818095439,-0.8183181880145961,2.26,1.2822064880616406,-1.5059391341543094,2187.51,10.01,2.9,12.44,56.91,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5.04,-1.6049403569004401,1.7059379484917667,0.25,-0.8600798208349939,0.8624209688010399,1612.14,5.88,7.24,1.41,55.33,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
8.13,0.9477036633920342,-1.5433704825430195,0.58,-0.5772887940679275,-1.1413474094575644,295.07,5.76,3.88,3.39,19.08,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
6.9,-1.6268514643707617,-0.4692189350935034,2.1,0.2410738099232975,1.066513075560631,908.68,6.28,11.99,10.55,80.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5.42,-0.6938034712595641,-0.6840492445834068,1.66,-1.4406671125241137,0.21844102028776777,2028.54,4.83,14.59,12.1,25.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7.11,0.22585440061977044,-0.3886575690347896,0.87,1.0628991611810585,0.8252682794637357,350.76,10.84,19.52,3.99,76.45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7.4,-0.3426171098602417,1.4642538503156255,0.92,-0.05672245499875598,-0.9996718207846444,575.66,7.78,10.31,5.52,94.42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6.26,-0.7838824686375532,-0.44236514640726543,2.25,1.6134759765602038,-0.36658999447698154,1353.52,5.91,12.93,14.55,53.73,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7.73,-0.8082281436045772,1.4642538503156255,0.3,-1.3240879545507518,1.0432307235759204,362.37,6.53,2.58,8.88,73.01,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5.31,1.0043073576903652,-0.25438862560360026,1.58,-1.2686839982861835,1.4207020472429308,956.77,10.06,3.53,13.48,26.81,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0
5.75,1.6159924412368454,1.249423540825722,1.88,-0.5230390868922042,-0.9521163784328951,2455.32,8.72,5.02,6.12,104.1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
5.12,-0.5556417658217024,0.09471062731749244,1.15,-1.0147491987402464,1.0135085721060773,1359.63,7.87,1.56,3.56,75.37,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5.52,-1.6274601062449374,-0.6571954558971689,2.89,0.6819969618621521,-1.361291330334405,1753.82,9.07,8.46,13.24,62.45,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
5.61,-1.6365897343575715,-0.1738272595448865,0.29,1.5476837784960291,-0.2615717259502019,1658.2,9.29,19.05,0.56,63.27,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
7.92,0.8710147872459085,-0.25438862560360026,3.04,-1.4187363798360557,1.517299039519921,529.29,5.36,13.23,12.23,70.67,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5.07,0.15342601759287397,-0.8183181880145961,2.56,-0.8912445462338134,1.5395906531223038,2115.28,5.11,9.0,9.8,74.79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6.25,0.9550073658821413,-0.7109030332696444,1.62,-0.9062497843888004,-0.7088901055713437,305.13,10.77,10.13,5.95,73.13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
6.61,0.6567728475360964,-1.086856074876975,3.24,0.032154724842322,-1.0690235075476122,2303.99,5.3,3.36,6.94,82.08,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
7.86,1.3853171709242917,-0.5497803011522171,2.49,-0.16522186935020203,-1.2196157416614852,540.18,7.25,2.39,11.08,87.25,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8.19,1.3098455785265175,0.4438098802385855,3.27,0.787033628947063,-0.07035921816087651,2386.86,10.88,5.55,10.04,27.57,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
7.36,0.9714406964848827,-0.3886575690347896,1.71,0.8066558634574302,-1.4182587873182715,1994.91,6.92,6.48,7.44,96.33,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
8.1,-0.11437640704439078,0.7660553444734399,1.64,0.25261630081174935,-0.5003396760912766,427.46,7.6,2.9,9.15,94.78,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
7.48,-0.6944121131337399,1.7059379484917667,1.9,0.31610000069823374,-1.6788229818705644,401.01,9.59,13.98,0.83,13.4,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8.07,-0.004212227818607137,-0.41551135772102754,0.32,1.1864038136874917,-0.8381814644651625,211.32,6.38,18.5,4.59,53.71,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
7.2,-0.02125420029552406,-0.12011968217241066,3.19,-0.3556729690096548,1.3840447270967902,618.39,7.02,3.9,1.54,76.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5.07,0.35427783607082247,-1.1674174409356888,2.37,-1.68767641753698,-0.18776171646675752,1647.77,6.33,16.84,11.08,6.56,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6.17,-1.117418215685783,-0.3618037803485517,2.2,-0.9928184660521882,-1.4821614129784346,1300.76,6.01,6.32,5.2,105.43,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
7.0,0.5113074396081275,0.7929091331596779,3.25,-1.6080332304066633,0.5052597819717561,1533.38,7.3,12.33,0.82,31.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5.99,-0.17889244570700474,-0.9794409201320237,3.48,-0.36836970898695154,1.57575260407728,77.85,9.22,2.23,10.01,35.56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5.73,0.3883617810246563,-1.086856074876975,0.66,-0.4907201124045398,-0.13079425948289122,199.93,10.07,5.17,10.54,91.53,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
6.76,-0.9317824440622244,-0.41551135772102754,2.65,-1.388725903526081,0.4269914497678355,1729.94,7.29,3.58,4.82,85.35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
7.97,-0.25618996372730635,1.115154597394533,2.07,0.8839905524100568,1.450424198712774,2119.77,6.25,3.64,0.74,116.94,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
4.92,-1.0340342789237256,0.4438098802385855,1.67,0.18451560456988436,-0.28435870874374813,898.55,10.38,18.7,8.34,46.76,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
7.42,1.2733270660759812,1.598522793746815,3.42,-0.9489570006760718,0.5666855616760988,416.21,6.35,7.59,9.22,56.72,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
